child,parent_1,parent_2,parent_3
GEN=19_MEMBER=1920_PSO,GEN=16_MEMBER=1658_PSO,,
GEN=19_MEMBER=1921_PSO,GEN=17_MEMBER=1707_PSO,,
GEN=19_MEMBER=1922_PSO,GEN=17_MEMBER=1703_PSO,,
GEN=19_MEMBER=1923_PSO,GEN=18_MEMBER=1828_PSO,,
GEN=19_MEMBER=1924_PSO,GEN=16_MEMBER=1624_PSO,,
GEN=19_MEMBER=1925_PSO,GEN=16_MEMBER=1616_PSO,,
GEN=19_MEMBER=1926_PSO,GEN=15_MEMBER=1513_PSO,,
GEN=19_MEMBER=1927_PSO,GEN=17_MEMBER=1778_PSO,,
GEN=19_MEMBER=1928_PSO,GEN=16_MEMBER=1641_PSO,,
GEN=19_MEMBER=1929_PSO,GEN=17_MEMBER=1761_PSO,,
GEN=19_MEMBER=1930_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=19_MEMBER=1931_PSO,GEN=18_MEMBER=1804_PSO,,
GEN=19_MEMBER=1932_PSO,GEN=17_MEMBER=1738_PSO,,
GEN=19_MEMBER=1933_PSO,GEN=12_MEMBER=1285_PSO,,
GEN=19_MEMBER=1934_PSO,GEN=15_MEMBER=1524_PSO,,
GEN=19_MEMBER=1935_PSO,GEN=18_MEMBER=1858_PSO,,
GEN=19_MEMBER=1936_PSO,GEN=17_MEMBER=1750_PSO,,
GEN=19_MEMBER=1937_PSO,GEN=18_MEMBER=1815_PSO,,
GEN=19_MEMBER=1938_PSO,GEN=17_MEMBER=1716_PSO,,
GEN=19_MEMBER=1939_PSO,GEN=7_MEMBER=772_PSO,,
GEN=19_MEMBER=1940_PSO,GEN=16_MEMBER=1668_PSO,,
GEN=19_MEMBER=1941_PSO,GEN=18_MEMBER=1817_PSO,,
GEN=19_MEMBER=1942_PSO,GEN=9_MEMBER=989_PSO,,
GEN=19_MEMBER=1943_PSO,GEN=18_MEMBER=1876_PSO,,
GEN=19_MEMBER=1944_PSO,GEN=15_MEMBER=1558_PSO,,
GEN=19_MEMBER=1945_PSO,GEN=18_MEMBER=1838_PSO,,
GEN=19_MEMBER=1946_PSO,GEN=16_MEMBER=1691_PSO,,
GEN=19_MEMBER=1947_PSO,GEN=15_MEMBER=1592_PSO,,
GEN=19_MEMBER=1948_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=19_MEMBER=1949_PSO,GEN=18_MEMBER=1802_PSO,,
GEN=19_MEMBER=1950_PSO,GEN=18_MEMBER=1882_PSO,,
GEN=19_MEMBER=1951_PSO,GEN=16_MEMBER=1615_PSO,,
GEN=19_MEMBER=1952_PSO,GEN=14_MEMBER=1441_PSO,,
GEN=19_MEMBER=1953_PSO,GEN=17_MEMBER=1720_PSO,,
GEN=19_MEMBER=1954_PSO,GEN=18_MEMBER=1832_PSO,,
GEN=19_MEMBER=1955_PSO,GEN=17_MEMBER=1754_PSO,,
GEN=19_MEMBER=1956_PSO,GEN=18_MEMBER=1867_PSO,,
GEN=19_MEMBER=1957_PSO,GEN=18_MEMBER=1848_PSO,,
GEN=19_MEMBER=1958_PSO,GEN=16_MEMBER=1650_PSO,,
GEN=19_MEMBER=1959_PSO,GEN=14_MEMBER=1470_PSO,,
GEN=19_MEMBER=1960_PSO,GEN=12_MEMBER=1287_PSO,,
GEN=19_MEMBER=1961_PSO,GEN=15_MEMBER=1599_PSO,,
GEN=19_MEMBER=1962_PSO,GEN=12_MEMBER=1223_PSO,,
GEN=19_MEMBER=1963_PSO,GEN=17_MEMBER=1728_PSO,,
GEN=19_MEMBER=1964_PSO,GEN=17_MEMBER=1763_PSO,,
GEN=19_MEMBER=1965_PSO,GEN=14_MEMBER=1429_PSO,,
GEN=19_MEMBER=1966_PSO,GEN=12_MEMBER=1284_PSO,,
GEN=19_MEMBER=1967_PSO,GEN=16_MEMBER=1612_PSO,,
GEN=19_MEMBER=1968_PSO,GEN=17_MEMBER=1704_PSO,,
GEN=19_MEMBER=1969_PSO,GEN=16_MEMBER=1648_PSO,,
GEN=19_MEMBER=1970_PSO,GEN=18_MEMBER=1822_PSO,,
GEN=19_MEMBER=1971_PSO,GEN=15_MEMBER=1521_PSO,,
GEN=19_MEMBER=1972_PSO,GEN=17_MEMBER=1752_PSO,,
GEN=19_MEMBER=1973_PSO,GEN=18_MEMBER=1854_PSO,,
GEN=19_MEMBER=1974_PSO,GEN=18_MEMBER=1811_PSO,,
GEN=19_MEMBER=1975_PSO,GEN=13_MEMBER=1356_PSO,,
GEN=19_MEMBER=1976_PSO,GEN=16_MEMBER=1636_PSO,,
GEN=19_MEMBER=1977_PSO,GEN=18_MEMBER=1831_PSO,,
GEN=19_MEMBER=1978_PSO,GEN=18_MEMBER=1808_PSO,,
GEN=19_MEMBER=1979_PSO,GEN=13_MEMBER=1307_PSO,,
GEN=19_MEMBER=1980_PSO,GEN=14_MEMBER=1469_PSO,,
GEN=19_MEMBER=1981_PSO,GEN=18_MEMBER=1833_PSO,,
GEN=19_MEMBER=1982_PSO,GEN=18_MEMBER=1836_PSO,,
GEN=19_MEMBER=1983_PSO,GEN=14_MEMBER=1420_PSO,,
GEN=19_MEMBER=1984_PSO,GEN=13_MEMBER=1371_PSO,,
GEN=19_MEMBER=1985_PSO,GEN=17_MEMBER=1797_PSO,,
GEN=19_MEMBER=1986_PSO,GEN=7_MEMBER=732_PSO,,
GEN=19_MEMBER=1987_PSO,GEN=15_MEMBER=1589_PSO,,
GEN=19_MEMBER=1988_PSO,GEN=16_MEMBER=1618_PSO,,
GEN=19_MEMBER=1989_PSO,GEN=12_MEMBER=1290_PSO,,
GEN=19_MEMBER=1990_PSO,GEN=17_MEMBER=1744_PSO,,
GEN=19_MEMBER=1991_PSO,GEN=15_MEMBER=1511_PSO,,
GEN=19_MEMBER=1992_PSO,GEN=18_MEMBER=1819_PSO,,
GEN=19_MEMBER=1993_PSO,GEN=17_MEMBER=1737_PSO,,
GEN=19_MEMBER=1994_PSO,GEN=14_MEMBER=1410_PSO,,
GEN=19_MEMBER=1995_PSO,GEN=17_MEMBER=1711_PSO,,
GEN=19_MEMBER=1996_PSO,GEN=13_MEMBER=1317_PSO,,
GEN=19_MEMBER=1997_PSO,GEN=17_MEMBER=1735_PSO,,
GEN=19_MEMBER=1998_PSO,GEN=1_MEMBER=114_PSO,,
GEN=19_MEMBER=1999_PSO,GEN=16_MEMBER=1642_PSO,,
GEN=20_MEMBER=2000_PSO,GEN=17_MEMBER=1790_PSO,,
GEN=20_MEMBER=2001_PSO,GEN=19_MEMBER=1917_PSO,,
GEN=20_MEMBER=2002_PSO,GEN=19_MEMBER=1905_PSO,,
GEN=20_MEMBER=2003_PSO,GEN=17_MEMBER=1733_PSO,,
GEN=20_MEMBER=2004_PSO,GEN=19_MEMBER=1968_PSO,,
GEN=20_MEMBER=2005_PSO,GEN=19_MEMBER=1934_PSO,,
GEN=20_MEMBER=2006_PSO,GEN=18_MEMBER=1884_PSO,,
GEN=20_MEMBER=2007_PSO,GEN=18_MEMBER=1881_PSO,,
GEN=20_MEMBER=2008_PSO,GEN=19_MEMBER=1957_PSO,,
GEN=20_MEMBER=2009_PSO,GEN=16_MEMBER=1620_PSO,,
GEN=20_MEMBER=2010_PSO,GEN=16_MEMBER=1678_PSO,,
GEN=20_MEMBER=2011_PSO,GEN=19_MEMBER=1997_PSO,,
GEN=20_MEMBER=2012_PSO,GEN=19_MEMBER=1969_PSO,,
GEN=20_MEMBER=2013_PSO,GEN=13_MEMBER=1373_PSO,,
GEN=20_MEMBER=2014_PSO,GEN=19_MEMBER=1919_PSO,,
GEN=20_MEMBER=2015_PSO,GEN=19_MEMBER=1901_PSO,,
GEN=20_MEMBER=2016_PSO,GEN=19_MEMBER=1956_PSO,,
GEN=20_MEMBER=2017_PSO,GEN=18_MEMBER=1801_PSO,,
GEN=20_MEMBER=2018_PSO,GEN=13_MEMBER=1353_PSO,,
GEN=20_MEMBER=2019_PSO,GEN=18_MEMBER=1873_PSO,,
GEN=20_MEMBER=2020_PSO,GEN=18_MEMBER=1894_PSO,,
GEN=20_MEMBER=2021_PSO,GEN=19_MEMBER=1955_PSO,,
GEN=20_MEMBER=2022_PSO,GEN=18_MEMBER=1818_PSO,,
GEN=20_MEMBER=2023_PSO,GEN=19_MEMBER=1922_PSO,,
GEN=20_MEMBER=2024_PSO,GEN=19_MEMBER=1932_PSO,,
GEN=20_MEMBER=2025_PSO,GEN=19_MEMBER=1953_PSO,,
GEN=20_MEMBER=2026_PSO,GEN=17_MEMBER=1736_PSO,,
GEN=20_MEMBER=2027_PSO,GEN=16_MEMBER=1699_PSO,,
GEN=20_MEMBER=2028_PSO,GEN=14_MEMBER=1466_PSO,,
GEN=20_MEMBER=2029_PSO,GEN=12_MEMBER=1281_PSO,,
GEN=20_MEMBER=2030_PSO,GEN=19_MEMBER=1981_PSO,,
GEN=20_MEMBER=2031_PSO,GEN=14_MEMBER=1488_PSO,,
GEN=20_MEMBER=2032_PSO,GEN=17_MEMBER=1700_PSO,,
GEN=20_MEMBER=2033_PSO,GEN=14_MEMBER=1462_PSO,,
GEN=20_MEMBER=2034_PSO,GEN=18_MEMBER=1803_PSO,,
GEN=20_MEMBER=2035_PSO,GEN=19_MEMBER=1902_PSO,,
GEN=20_MEMBER=2036_PSO,GEN=19_MEMBER=1978_PSO,,
GEN=20_MEMBER=2037_PSO,GEN=16_MEMBER=1658_PSO,,
GEN=20_MEMBER=2038_PSO,GEN=19_MEMBER=1985_PSO,,
GEN=20_MEMBER=2039_PSO,GEN=17_MEMBER=1707_PSO,,
GEN=20_MEMBER=2040_PSO,GEN=17_MEMBER=1703_PSO,,
GEN=20_MEMBER=2041_PSO,GEN=19_MEMBER=1979_PSO,,
GEN=20_MEMBER=2042_PSO,GEN=18_MEMBER=1828_PSO,,
GEN=20_MEMBER=2043_PSO,GEN=16_MEMBER=1624_PSO,,
GEN=20_MEMBER=2044_PSO,GEN=19_MEMBER=1909_PSO,,
GEN=20_MEMBER=2045_PSO,GEN=16_MEMBER=1616_PSO,,
GEN=20_MEMBER=2046_PSO,GEN=15_MEMBER=1513_PSO,,
GEN=20_MEMBER=2047_PSO,GEN=17_MEMBER=1778_PSO,,
GEN=20_MEMBER=2048_PSO,GEN=16_MEMBER=1641_PSO,,
GEN=20_MEMBER=2049_PSO,GEN=17_MEMBER=1761_PSO,,
GEN=20_MEMBER=2050_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=20_MEMBER=2051_PSO,GEN=18_MEMBER=1804_PSO,,
GEN=20_MEMBER=2052_PSO,GEN=17_MEMBER=1738_PSO,,
GEN=20_MEMBER=2053_PSO,GEN=19_MEMBER=1942_PSO,,
GEN=20_MEMBER=2054_PSO,GEN=12_MEMBER=1285_PSO,,
GEN=20_MEMBER=2055_PSO,GEN=15_MEMBER=1524_PSO,,
GEN=20_MEMBER=2056_PSO,GEN=18_MEMBER=1858_PSO,,
GEN=20_MEMBER=2057_PSO,GEN=17_MEMBER=1750_PSO,,
GEN=20_MEMBER=2058_PSO,GEN=19_MEMBER=1931_PSO,,
GEN=20_MEMBER=2059_PSO,GEN=18_MEMBER=1815_PSO,,
GEN=20_MEMBER=2060_PSO,GEN=17_MEMBER=1716_PSO,,
GEN=20_MEMBER=2061_PSO,GEN=19_MEMBER=1977_PSO,,
GEN=20_MEMBER=2062_PSO,GEN=7_MEMBER=772_PSO,,
GEN=20_MEMBER=2063_PSO,GEN=16_MEMBER=1668_PSO,,
GEN=20_MEMBER=2064_PSO,GEN=18_MEMBER=1817_PSO,,
GEN=20_MEMBER=2065_PSO,GEN=9_MEMBER=989_PSO,,
GEN=20_MEMBER=2066_PSO,GEN=19_MEMBER=1911_PSO,,
GEN=20_MEMBER=2067_PSO,GEN=18_MEMBER=1876_PSO,,
GEN=20_MEMBER=2068_PSO,GEN=15_MEMBER=1558_PSO,,
GEN=20_MEMBER=2069_PSO,GEN=18_MEMBER=1838_PSO,,
GEN=20_MEMBER=2070_PSO,GEN=16_MEMBER=1691_PSO,,
GEN=20_MEMBER=2071_PSO,GEN=15_MEMBER=1592_PSO,,
GEN=20_MEMBER=2072_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=20_MEMBER=2073_PSO,GEN=18_MEMBER=1802_PSO,,
GEN=20_MEMBER=2074_PSO,GEN=18_MEMBER=1882_PSO,,
GEN=20_MEMBER=2075_PSO,GEN=16_MEMBER=1615_PSO,,
GEN=20_MEMBER=2076_PSO,GEN=14_MEMBER=1441_PSO,,
GEN=20_MEMBER=2077_PSO,GEN=17_MEMBER=1720_PSO,,
GEN=20_MEMBER=2078_PSO,GEN=18_MEMBER=1832_PSO,,
GEN=20_MEMBER=2079_PSO,GEN=19_MEMBER=1904_PSO,,
GEN=20_MEMBER=2080_PSO,GEN=17_MEMBER=1754_PSO,,
GEN=20_MEMBER=2081_PSO,GEN=18_MEMBER=1867_PSO,,
GEN=20_MEMBER=2082_PSO,GEN=18_MEMBER=1848_PSO,,
GEN=20_MEMBER=2083_PSO,GEN=16_MEMBER=1650_PSO,,
GEN=20_MEMBER=2084_PSO,GEN=14_MEMBER=1470_PSO,,
GEN=20_MEMBER=2085_PSO,GEN=12_MEMBER=1287_PSO,,
GEN=20_MEMBER=2086_PSO,GEN=15_MEMBER=1599_PSO,,
GEN=20_MEMBER=2087_PSO,GEN=12_MEMBER=1223_PSO,,
GEN=20_MEMBER=2088_PSO,GEN=17_MEMBER=1728_PSO,,
GEN=20_MEMBER=2089_PSO,GEN=17_MEMBER=1763_PSO,,
GEN=20_MEMBER=2090_PSO,GEN=14_MEMBER=1429_PSO,,
GEN=20_MEMBER=2091_PSO,GEN=12_MEMBER=1284_PSO,,
GEN=20_MEMBER=2092_PSO,GEN=16_MEMBER=1612_PSO,,
GEN=20_MEMBER=2093_PSO,GEN=17_MEMBER=1704_PSO,,
GEN=20_MEMBER=2094_PSO,GEN=19_MEMBER=1993_PSO,,
GEN=20_MEMBER=2095_PSO,GEN=16_MEMBER=1648_PSO,,
GEN=20_MEMBER=2096_PSO,GEN=18_MEMBER=1822_PSO,,
GEN=20_MEMBER=2097_PSO,GEN=15_MEMBER=1521_PSO,,
GEN=20_MEMBER=2098_PSO,GEN=19_MEMBER=1910_PSO,,
GEN=20_MEMBER=2099_PSO,GEN=17_MEMBER=1752_PSO,,
GEN=21_MEMBER=2100_PSO,GEN=17_MEMBER=1790_PSO,,
GEN=21_MEMBER=2101_PSO,GEN=19_MEMBER=1917_PSO,,
GEN=21_MEMBER=2102_PSO,GEN=19_MEMBER=1905_PSO,,
GEN=21_MEMBER=2103_PSO,GEN=17_MEMBER=1733_PSO,,
GEN=21_MEMBER=2104_PSO,GEN=19_MEMBER=1968_PSO,,
GEN=21_MEMBER=2105_PSO,GEN=20_MEMBER=2028_PSO,,
GEN=21_MEMBER=2106_PSO,GEN=19_MEMBER=1934_PSO,,
GEN=21_MEMBER=2107_PSO,GEN=20_MEMBER=2069_PSO,,
GEN=21_MEMBER=2108_PSO,GEN=20_MEMBER=2040_PSO,,
GEN=21_MEMBER=2109_PSO,GEN=18_MEMBER=1884_PSO,,
GEN=21_MEMBER=2110_PSO,GEN=18_MEMBER=1881_PSO,,
GEN=21_MEMBER=2111_PSO,GEN=19_MEMBER=1957_PSO,,
GEN=21_MEMBER=2112_PSO,GEN=16_MEMBER=1620_PSO,,
GEN=21_MEMBER=2113_PSO,GEN=16_MEMBER=1678_PSO,,
GEN=21_MEMBER=2114_PSO,GEN=19_MEMBER=1997_PSO,,
GEN=21_MEMBER=2115_PSO,GEN=19_MEMBER=1969_PSO,,
GEN=21_MEMBER=2116_PSO,GEN=13_MEMBER=1373_PSO,,
GEN=21_MEMBER=2117_PSO,GEN=19_MEMBER=1919_PSO,,
GEN=21_MEMBER=2118_PSO,GEN=20_MEMBER=2046_PSO,,
GEN=21_MEMBER=2119_PSO,GEN=19_MEMBER=1901_PSO,,
GEN=21_MEMBER=2120_PSO,GEN=19_MEMBER=1956_PSO,,
GEN=21_MEMBER=2121_PSO,GEN=20_MEMBER=2093_PSO,,
GEN=21_MEMBER=2122_PSO,GEN=20_MEMBER=2081_PSO,,
GEN=21_MEMBER=2123_PSO,GEN=18_MEMBER=1801_PSO,,
GEN=21_MEMBER=2124_PSO,GEN=13_MEMBER=1353_PSO,,
GEN=21_MEMBER=2125_PSO,GEN=18_MEMBER=1873_PSO,,
GEN=21_MEMBER=2126_PSO,GEN=18_MEMBER=1894_PSO,,
GEN=21_MEMBER=2127_PSO,GEN=19_MEMBER=1955_PSO,,
GEN=21_MEMBER=2128_PSO,GEN=18_MEMBER=1818_PSO,,
GEN=21_MEMBER=2129_PSO,GEN=19_MEMBER=1922_PSO,,
GEN=21_MEMBER=2130_PSO,GEN=19_MEMBER=1932_PSO,,
GEN=21_MEMBER=2131_PSO,GEN=19_MEMBER=1953_PSO,,
GEN=21_MEMBER=2132_PSO,GEN=17_MEMBER=1736_PSO,,
GEN=21_MEMBER=2133_PSO,GEN=16_MEMBER=1699_PSO,,
GEN=21_MEMBER=2134_PSO,GEN=14_MEMBER=1466_PSO,,
GEN=21_MEMBER=2135_PSO,GEN=12_MEMBER=1281_PSO,,
GEN=21_MEMBER=2136_PSO,GEN=19_MEMBER=1981_PSO,,
GEN=21_MEMBER=2137_PSO,GEN=20_MEMBER=2073_PSO,,
GEN=21_MEMBER=2138_PSO,GEN=14_MEMBER=1488_PSO,,
GEN=21_MEMBER=2139_PSO,GEN=20_MEMBER=2014_PSO,,
GEN=21_MEMBER=2140_PSO,GEN=17_MEMBER=1700_PSO,,
GEN=21_MEMBER=2141_PSO,GEN=14_MEMBER=1462_PSO,,
GEN=21_MEMBER=2142_PSO,GEN=18_MEMBER=1803_PSO,,
GEN=21_MEMBER=2143_PSO,GEN=20_MEMBER=2077_PSO,,
GEN=21_MEMBER=2144_PSO,GEN=19_MEMBER=1902_PSO,,
GEN=21_MEMBER=2145_PSO,GEN=20_MEMBER=2034_PSO,,
GEN=21_MEMBER=2146_PSO,GEN=20_MEMBER=2060_PSO,,
GEN=21_MEMBER=2147_PSO,GEN=19_MEMBER=1978_PSO,,
GEN=21_MEMBER=2148_PSO,GEN=16_MEMBER=1658_PSO,,
GEN=21_MEMBER=2149_PSO,GEN=20_MEMBER=2005_PSO,,
GEN=21_MEMBER=2150_PSO,GEN=19_MEMBER=1985_PSO,,
GEN=21_MEMBER=2151_PSO,GEN=17_MEMBER=1707_PSO,,
GEN=21_MEMBER=2152_PSO,GEN=17_MEMBER=1703_PSO,,
GEN=21_MEMBER=2153_PSO,GEN=19_MEMBER=1979_PSO,,
GEN=21_MEMBER=2154_PSO,GEN=20_MEMBER=2038_PSO,,
GEN=21_MEMBER=2155_PSO,GEN=18_MEMBER=1828_PSO,,
GEN=21_MEMBER=2156_PSO,GEN=20_MEMBER=2009_PSO,,
GEN=21_MEMBER=2157_PSO,GEN=16_MEMBER=1624_PSO,,
GEN=21_MEMBER=2158_PSO,GEN=19_MEMBER=1909_PSO,,
GEN=21_MEMBER=2159_PSO,GEN=20_MEMBER=2082_PSO,,
GEN=21_MEMBER=2160_PSO,GEN=20_MEMBER=2015_PSO,,
GEN=21_MEMBER=2161_PSO,GEN=16_MEMBER=1616_PSO,,
GEN=21_MEMBER=2162_PSO,GEN=15_MEMBER=1513_PSO,,
GEN=21_MEMBER=2163_PSO,GEN=20_MEMBER=2004_PSO,,
GEN=21_MEMBER=2164_PSO,GEN=17_MEMBER=1778_PSO,,
GEN=21_MEMBER=2165_PSO,GEN=16_MEMBER=1641_PSO,,
GEN=21_MEMBER=2166_PSO,GEN=20_MEMBER=2008_PSO,,
GEN=21_MEMBER=2167_PSO,GEN=20_MEMBER=2011_PSO,,
GEN=21_MEMBER=2168_PSO,GEN=17_MEMBER=1761_PSO,,
GEN=21_MEMBER=2169_PSO,GEN=14_MEMBER=1409_PSO,,
GEN=21_MEMBER=2170_PSO,GEN=18_MEMBER=1804_PSO,,
GEN=21_MEMBER=2171_PSO,GEN=20_MEMBER=2054_PSO,,
GEN=21_MEMBER=2172_PSO,GEN=17_MEMBER=1738_PSO,,
GEN=21_MEMBER=2173_PSO,GEN=19_MEMBER=1942_PSO,,
GEN=21_MEMBER=2174_PSO,GEN=12_MEMBER=1285_PSO,,
GEN=21_MEMBER=2175_PSO,GEN=15_MEMBER=1524_PSO,,
GEN=21_MEMBER=2176_PSO,GEN=18_MEMBER=1858_PSO,,
GEN=21_MEMBER=2177_PSO,GEN=17_MEMBER=1750_PSO,,
GEN=21_MEMBER=2178_PSO,GEN=20_MEMBER=2030_PSO,,
GEN=21_MEMBER=2179_PSO,GEN=20_MEMBER=2002_PSO,,
GEN=21_MEMBER=2180_PSO,GEN=19_MEMBER=1931_PSO,,
GEN=21_MEMBER=2181_PSO,GEN=18_MEMBER=1815_PSO,,
GEN=21_MEMBER=2182_PSO,GEN=17_MEMBER=1716_PSO,,
GEN=21_MEMBER=2183_PSO,GEN=19_MEMBER=1977_PSO,,
GEN=21_MEMBER=2184_PSO,GEN=7_MEMBER=772_PSO,,
GEN=21_MEMBER=2185_PSO,GEN=16_MEMBER=1668_PSO,,
GEN=21_MEMBER=2186_PSO,GEN=18_MEMBER=1817_PSO,,
GEN=21_MEMBER=2187_PSO,GEN=9_MEMBER=989_PSO,,
GEN=21_MEMBER=2188_PSO,GEN=20_MEMBER=2025_PSO,,
GEN=21_MEMBER=2189_PSO,GEN=19_MEMBER=1911_PSO,,
GEN=21_MEMBER=2190_PSO,GEN=18_MEMBER=1876_PSO,,
GEN=21_MEMBER=2191_PSO,GEN=15_MEMBER=1558_PSO,,
GEN=21_MEMBER=2192_PSO,GEN=18_MEMBER=1838_PSO,,
GEN=21_MEMBER=2193_PSO,GEN=16_MEMBER=1691_PSO,,
GEN=21_MEMBER=2194_PSO,GEN=15_MEMBER=1592_PSO,,
GEN=21_MEMBER=2195_PSO,GEN=12_MEMBER=1258_PSO,,
GEN=21_MEMBER=2196_PSO,GEN=18_MEMBER=1802_PSO,,
GEN=21_MEMBER=2197_PSO,GEN=18_MEMBER=1882_PSO,,
GEN=21_MEMBER=2198_PSO,GEN=20_MEMBER=2001_PSO,,
GEN=21_MEMBER=2199_PSO,GEN=20_MEMBER=2016_PSO,,
GEN=22_MEMBER=2200_PSO,GEN=21_MEMBER=2165_PSO,,
GEN=22_MEMBER=2201_PSO,GEN=17_MEMBER=1790_PSO,,
GEN=22_MEMBER=2202_PSO,GEN=19_MEMBER=1917_PSO,,
GEN=22_MEMBER=2203_PSO,GEN=21_MEMBER=2166_PSO,,
GEN=22_MEMBER=2204_PSO,GEN=21_MEMBER=2181_PSO,,
GEN=22_MEMBER=2205_PSO,GEN=19_MEMBER=1905_PSO,,
GEN=22_MEMBER=2206_PSO,GEN=17_MEMBER=1733_PSO,,
GEN=22_MEMBER=2207_PSO,GEN=21_MEMBER=2188_PSO,,
GEN=22_MEMBER=2208_PSO,GEN=19_MEMBER=1968_PSO,,
GEN=22_MEMBER=2209_PSO,GEN=21_MEMBER=2122_PSO,,
GEN=22_MEMBER=2210_PSO,GEN=20_MEMBER=2028_PSO,,
GEN=22_MEMBER=2211_PSO,GEN=19_MEMBER=1934_PSO,,
GEN=22_MEMBER=2212_PSO,GEN=20_MEMBER=2069_PSO,,
GEN=22_MEMBER=2213_PSO,GEN=20_MEMBER=2040_PSO,,
GEN=22_MEMBER=2214_PSO,GEN=21_MEMBER=2104_PSO,,
GEN=22_MEMBER=2215_PSO,GEN=18_MEMBER=1884_PSO,,
GEN=22_MEMBER=2216_PSO,GEN=18_MEMBER=1881_PSO,,
GEN=22_MEMBER=2217_PSO,GEN=21_MEMBER=2152_PSO,,
GEN=22_MEMBER=2218_PSO,GEN=21_MEMBER=2170_PSO,,
GEN=22_MEMBER=2219_PSO,GEN=19_MEMBER=1957_PSO,,
GEN=22_MEMBER=2220_PSO,GEN=16_MEMBER=1620_PSO,,
GEN=22_MEMBER=2221_PSO,GEN=16_MEMBER=1678_PSO,,
GEN=22_MEMBER=2222_PSO,GEN=19_MEMBER=1997_PSO,,
GEN=22_MEMBER=2223_PSO,GEN=21_MEMBER=2102_PSO,,
GEN=22_MEMBER=2224_PSO,GEN=19_MEMBER=1969_PSO,,
GEN=22_MEMBER=2225_PSO,GEN=13_MEMBER=1373_PSO,,
GEN=22_MEMBER=2226_PSO,GEN=19_MEMBER=1919_PSO,,
GEN=22_MEMBER=2227_PSO,GEN=21_MEMBER=2167_PSO,,
GEN=22_MEMBER=2228_PSO,GEN=20_MEMBER=2046_PSO,,
GEN=22_MEMBER=2229_PSO,GEN=19_MEMBER=1901_PSO,,
GEN=22_MEMBER=2230_PSO,GEN=19_MEMBER=1956_PSO,,
GEN=22_MEMBER=2231_PSO,GEN=20_MEMBER=2093_PSO,,
GEN=22_MEMBER=2232_PSO,GEN=21_MEMBER=2142_PSO,,
GEN=22_MEMBER=2233_PSO,GEN=20_MEMBER=2081_PSO,,
GEN=22_MEMBER=2234_PSO,GEN=18_MEMBER=1801_PSO,,
GEN=22_MEMBER=2235_PSO,GEN=21_MEMBER=2109_PSO,,
GEN=22_MEMBER=2236_PSO,GEN=13_MEMBER=1353_PSO,,
GEN=22_MEMBER=2237_PSO,GEN=18_MEMBER=1873_PSO,,
GEN=22_MEMBER=2238_PSO,GEN=18_MEMBER=1894_PSO,,
GEN=22_MEMBER=2239_PSO,GEN=19_MEMBER=1955_PSO,,
GEN=22_MEMBER=2240_PSO,GEN=18_MEMBER=1818_PSO,,
GEN=22_MEMBER=2241_PSO,GEN=19_MEMBER=1922_PSO,,
GEN=22_MEMBER=2242_PSO,GEN=19_MEMBER=1932_PSO,,
GEN=22_MEMBER=2243_PSO,GEN=19_MEMBER=1953_PSO,,
GEN=22_MEMBER=2244_PSO,GEN=17_MEMBER=1736_PSO,,
GEN=22_MEMBER=2245_PSO,GEN=21_MEMBER=2129_PSO,,
GEN=22_MEMBER=2246_PSO,GEN=16_MEMBER=1699_PSO,,
GEN=22_MEMBER=2247_PSO,GEN=14_MEMBER=1466_PSO,,
GEN=22_MEMBER=2248_PSO,GEN=12_MEMBER=1281_PSO,,
GEN=22_MEMBER=2249_PSO,GEN=19_MEMBER=1981_PSO,,
GEN=22_MEMBER=2250_PSO,GEN=20_MEMBER=2073_PSO,,
GEN=22_MEMBER=2251_PSO,GEN=21_MEMBER=2154_PSO,,
GEN=22_MEMBER=2252_PSO,GEN=21_MEMBER=2160_PSO,,
GEN=22_MEMBER=2253_PSO,GEN=21_MEMBER=2192_PSO,,
GEN=22_MEMBER=2254_PSO,GEN=14_MEMBER=1488_PSO,,
GEN=22_MEMBER=2255_PSO,GEN=20_MEMBER=2014_PSO,,
GEN=22_MEMBER=2256_PSO,GEN=17_MEMBER=1700_PSO,,
GEN=22_MEMBER=2257_PSO,GEN=14_MEMBER=1462_PSO,,
GEN=22_MEMBER=2258_PSO,GEN=18_MEMBER=1803_PSO,,
GEN=22_MEMBER=2259_PSO,GEN=20_MEMBER=2077_PSO,,
GEN=22_MEMBER=2260_PSO,GEN=19_MEMBER=1902_PSO,,
GEN=22_MEMBER=2261_PSO,GEN=21_MEMBER=2117_PSO,,
GEN=22_MEMBER=2262_PSO,GEN=20_MEMBER=2034_PSO,,
GEN=22_MEMBER=2263_PSO,GEN=20_MEMBER=2060_PSO,,
GEN=22_MEMBER=2264_PSO,GEN=21_MEMBER=2144_PSO,,
GEN=22_MEMBER=2265_PSO,GEN=19_MEMBER=1978_PSO,,
GEN=22_MEMBER=2266_PSO,GEN=16_MEMBER=1658_PSO,,
GEN=22_MEMBER=2267_PSO,GEN=20_MEMBER=2005_PSO,,
GEN=22_MEMBER=2268_PSO,GEN=21_MEMBER=2105_PSO,,
