child,parent_1,parent_2,parent_3
GEN=17_MEMBER=3493_PSO,GEN=11_MEMBER=2251_PSO,,
GEN=17_MEMBER=3495_PSO,GEN=12_MEMBER=2459_PSO,,
GEN=17_MEMBER=3497_PSO,GEN=16_MEMBER=3109_PSO,,
GEN=17_MEMBER=3499_PSO,GEN=11_MEMBER=2211_PSO,,
GEN=18_MEMBER=3501_PSO,GEN=17_MEMBER=3429_PSO,,
GEN=18_MEMBER=3503_PSO,GEN=13_MEMBER=2595_PSO,,
GEN=18_MEMBER=3505_PSO,GEN=14_MEMBER=2811_PSO,,
GEN=18_MEMBER=3507_PSO,GEN=16_MEMBER=3257_PSO,,
GEN=18_MEMBER=3509_PSO,GEN=12_MEMBER=2449_PSO,,
GEN=18_MEMBER=3511_PSO,GEN=15_MEMBER=3017_PSO,,
GEN=18_MEMBER=3513_PSO,GEN=17_MEMBER=3427_PSO,,
GEN=18_MEMBER=3515_PSO,GEN=16_MEMBER=3243_PSO,,
GEN=18_MEMBER=3517_PSO,GEN=16_MEMBER=3245_PSO,,
GEN=18_MEMBER=3519_PSO,GEN=17_MEMBER=3415_PSO,,
GEN=18_MEMBER=3521_PSO,GEN=16_MEMBER=3265_PSO,,
GEN=18_MEMBER=3523_PSO,GEN=16_MEMBER=3295_PSO,,
GEN=18_MEMBER=3525_PSO,GEN=15_MEMBER=3019_PSO,,
GEN=18_MEMBER=3527_PSO,GEN=16_MEMBER=3189_PSO,,
GEN=18_MEMBER=3529_PSO,GEN=16_MEMBER=3287_PSO,,
GEN=18_MEMBER=3531_PSO,GEN=17_MEMBER=3497_PSO,,
GEN=18_MEMBER=3533_PSO,GEN=15_MEMBER=3079_PSO,,
GEN=18_MEMBER=3535_PSO,GEN=15_MEMBER=3029_PSO,,
GEN=18_MEMBER=3537_PSO,GEN=16_MEMBER=3269_PSO,,
GEN=18_MEMBER=3539_PSO,GEN=14_MEMBER=2877_PSO,,
GEN=18_MEMBER=3541_PSO,GEN=15_MEMBER=3077_PSO,,
GEN=18_MEMBER=3543_PSO,GEN=12_MEMBER=2371_PSO,,
GEN=18_MEMBER=3545_PSO,GEN=16_MEMBER=3177_PSO,,
GEN=18_MEMBER=3547_PSO,GEN=6_MEMBER=1261_PSO,,
GEN=18_MEMBER=3549_PSO,GEN=13_MEMBER=2695_PSO,,
GEN=18_MEMBER=3551_PSO,GEN=15_MEMBER=3067_PSO,,
GEN=18_MEMBER=3553_PSO,GEN=17_MEMBER=3409_PSO,,
GEN=18_MEMBER=3555_PSO,GEN=9_MEMBER=1869_PSO,,
GEN=18_MEMBER=3557_PSO,GEN=9_MEMBER=1855_PSO,,
GEN=18_MEMBER=3559_PSO,GEN=12_MEMBER=2493_PSO,,
GEN=18_MEMBER=3561_PSO,GEN=15_MEMBER=3011_PSO,,
GEN=18_MEMBER=3563_PSO,GEN=15_MEMBER=2959_PSO,,
GEN=18_MEMBER=3565_PSO,GEN=15_MEMBER=3037_PSO,,
GEN=18_MEMBER=3567_PSO,GEN=15_MEMBER=3023_PSO,,
GEN=18_MEMBER=3569_PSO,GEN=14_MEMBER=2773_PSO,,
GEN=18_MEMBER=3571_PSO,GEN=16_MEMBER=3253_PSO,,
GEN=18_MEMBER=3573_PSO,GEN=9_MEMBER=1871_PSO,,
GEN=18_MEMBER=3575_PSO,GEN=11_MEMBER=2261_PSO,,
GEN=18_MEMBER=3577_PSO,GEN=15_MEMBER=3039_PSO,,
GEN=18_MEMBER=3579_PSO,GEN=15_MEMBER=3055_PSO,,
GEN=18_MEMBER=3581_PSO,GEN=14_MEMBER=2857_PSO,,
GEN=18_MEMBER=3583_PSO,GEN=16_MEMBER=3191_PSO,,
GEN=18_MEMBER=3585_PSO,GEN=15_MEMBER=3005_PSO,,
GEN=18_MEMBER=3587_PSO,GEN=6_MEMBER=1237_PSO,,
GEN=18_MEMBER=3589_PSO,GEN=8_MEMBER=1633_PSO,,
GEN=18_MEMBER=3591_PSO,GEN=5_MEMBER=941_PSO,,
GEN=18_MEMBER=3593_PSO,GEN=17_MEMBER=3397_PSO,,
GEN=18_MEMBER=3595_PSO,GEN=17_MEMBER=3451_PSO,,
GEN=18_MEMBER=3597_PSO,GEN=16_MEMBER=3175_PSO,,
GEN=18_MEMBER=3599_PSO,GEN=6_MEMBER=1189_PSO,,
GEN=18_MEMBER=3601_PSO,GEN=17_MEMBER=3471_PSO,,
GEN=18_MEMBER=3603_PSO,GEN=17_MEMBER=3411_PSO,,
GEN=18_MEMBER=3605_PSO,GEN=14_MEMBER=2861_PSO,,
GEN=18_MEMBER=3607_PSO,GEN=17_MEMBER=3395_PSO,,
GEN=18_MEMBER=3609_PSO,GEN=14_MEMBER=2823_PSO,,
GEN=18_MEMBER=3611_PSO,GEN=11_MEMBER=2275_PSO,,
GEN=18_MEMBER=3613_PSO,GEN=14_MEMBER=2777_PSO,,
GEN=18_MEMBER=3615_PSO,GEN=16_MEMBER=3133_PSO,,
GEN=18_MEMBER=3617_PSO,GEN=17_MEMBER=3433_PSO,,
GEN=18_MEMBER=3619_PSO,GEN=16_MEMBER=3181_PSO,,
GEN=18_MEMBER=3621_PSO,GEN=2_MEMBER=479_PSO,,
GEN=18_MEMBER=3623_PSO,GEN=17_MEMBER=3417_PSO,,
GEN=18_MEMBER=3625_PSO,GEN=11_MEMBER=2207_PSO,,
GEN=18_MEMBER=3627_PSO,GEN=14_MEMBER=2815_PSO,,
GEN=18_MEMBER=3629_PSO,GEN=16_MEMBER=3279_PSO,,
GEN=18_MEMBER=3631_PSO,GEN=16_MEMBER=3267_PSO,,
GEN=18_MEMBER=3633_PSO,GEN=17_MEMBER=3353_PSO,,
GEN=18_MEMBER=3635_PSO,GEN=17_MEMBER=3351_PSO,,
GEN=18_MEMBER=3637_PSO,GEN=16_MEMBER=3135_PSO,,
GEN=18_MEMBER=3639_PSO,GEN=15_MEMBER=3031_PSO,,
GEN=18_MEMBER=3641_PSO,GEN=17_MEMBER=3321_PSO,,
GEN=18_MEMBER=3643_PSO,GEN=14_MEMBER=2843_PSO,,
GEN=18_MEMBER=3645_PSO,GEN=16_MEMBER=3165_PSO,,
GEN=18_MEMBER=3647_PSO,GEN=14_MEMBER=2859_PSO,,
GEN=18_MEMBER=3649_PSO,GEN=15_MEMBER=3069_PSO,,
GEN=18_MEMBER=3651_PSO,GEN=17_MEMBER=3329_PSO,,
GEN=18_MEMBER=3653_PSO,GEN=13_MEMBER=2593_PSO,,
GEN=18_MEMBER=3655_PSO,GEN=17_MEMBER=3483_PSO,,
GEN=18_MEMBER=3657_PSO,GEN=11_MEMBER=2209_PSO,,
GEN=18_MEMBER=3659_PSO,GEN=17_MEMBER=3487_PSO,,
GEN=18_MEMBER=3661_PSO,GEN=17_MEMBER=3337_PSO,,
GEN=18_MEMBER=3663_PSO,GEN=16_MEMBER=3271_PSO,,
GEN=18_MEMBER=3665_PSO,GEN=16_MEMBER=3147_PSO,,
GEN=18_MEMBER=3667_PSO,GEN=14_MEMBER=2813_PSO,,
GEN=18_MEMBER=3669_PSO,GEN=16_MEMBER=3239_PSO,,
GEN=18_MEMBER=3671_PSO,GEN=17_MEMBER=3311_PSO,,
GEN=18_MEMBER=3673_PSO,GEN=17_MEMBER=3441_PSO,,
GEN=18_MEMBER=3675_PSO,GEN=17_MEMBER=3315_PSO,,
GEN=18_MEMBER=3677_PSO,GEN=15_MEMBER=2921_PSO,,
GEN=18_MEMBER=3679_PSO,GEN=13_MEMBER=2655_PSO,,
GEN=18_MEMBER=3681_PSO,GEN=13_MEMBER=2637_PSO,,
GEN=18_MEMBER=3683_PSO,GEN=17_MEMBER=3407_PSO,,
GEN=18_MEMBER=3685_PSO,GEN=14_MEMBER=2739_PSO,,
GEN=18_MEMBER=3687_PSO,GEN=16_MEMBER=3169_PSO,,
GEN=18_MEMBER=3689_PSO,GEN=17_MEMBER=3463_PSO,,
GEN=18_MEMBER=3691_PSO,GEN=16_MEMBER=3125_PSO,,
GEN=18_MEMBER=3693_PSO,GEN=13_MEMBER=2579_PSO,,
GEN=18_MEMBER=3695_PSO,GEN=17_MEMBER=3313_PSO,,
GEN=18_MEMBER=3697_PSO,GEN=17_MEMBER=3425_PSO,,
GEN=18_MEMBER=3699_PSO,GEN=14_MEMBER=2887_PSO,,
GEN=19_MEMBER=3701_PSO,GEN=17_MEMBER=3429_PSO,,
GEN=19_MEMBER=3703_PSO,GEN=13_MEMBER=2595_PSO,,
GEN=19_MEMBER=3705_PSO,GEN=18_MEMBER=3639_PSO,,
GEN=19_MEMBER=3707_PSO,GEN=18_MEMBER=3641_PSO,,
GEN=19_MEMBER=3709_PSO,GEN=14_MEMBER=2811_PSO,,
GEN=19_MEMBER=3711_PSO,GEN=16_MEMBER=3257_PSO,,
GEN=19_MEMBER=3713_PSO,GEN=12_MEMBER=2449_PSO,,
GEN=19_MEMBER=3715_PSO,GEN=15_MEMBER=3017_PSO,,
GEN=19_MEMBER=3717_PSO,GEN=17_MEMBER=3427_PSO,,
GEN=19_MEMBER=3719_PSO,GEN=16_MEMBER=3243_PSO,,
GEN=19_MEMBER=3721_PSO,GEN=16_MEMBER=3245_PSO,,
GEN=19_MEMBER=3723_PSO,GEN=18_MEMBER=3593_PSO,,
GEN=19_MEMBER=3725_PSO,GEN=17_MEMBER=3415_PSO,,
GEN=19_MEMBER=3727_PSO,GEN=16_MEMBER=3265_PSO,,
GEN=19_MEMBER=3729_PSO,GEN=16_MEMBER=3295_PSO,,
GEN=19_MEMBER=3731_PSO,GEN=15_MEMBER=3019_PSO,,
GEN=19_MEMBER=3733_PSO,GEN=16_MEMBER=3189_PSO,,
GEN=19_MEMBER=3735_PSO,GEN=16_MEMBER=3287_PSO,,
GEN=19_MEMBER=3737_PSO,GEN=17_MEMBER=3497_PSO,,
GEN=19_MEMBER=3739_PSO,GEN=18_MEMBER=3617_PSO,,
GEN=19_MEMBER=3741_PSO,GEN=15_MEMBER=3079_PSO,,
GEN=19_MEMBER=3743_PSO,GEN=15_MEMBER=3029_PSO,,
GEN=19_MEMBER=3745_PSO,GEN=18_MEMBER=3633_PSO,,
GEN=19_MEMBER=3747_PSO,GEN=18_MEMBER=3631_PSO,,
GEN=19_MEMBER=3749_PSO,GEN=16_MEMBER=3269_PSO,,
GEN=19_MEMBER=3751_PSO,GEN=18_MEMBER=3607_PSO,,
GEN=19_MEMBER=3753_PSO,GEN=18_MEMBER=3689_PSO,,
GEN=19_MEMBER=3755_PSO,GEN=18_MEMBER=3637_PSO,,
GEN=19_MEMBER=3757_PSO,GEN=14_MEMBER=2877_PSO,,
GEN=19_MEMBER=3759_PSO,GEN=15_MEMBER=3077_PSO,,
GEN=19_MEMBER=3761_PSO,GEN=18_MEMBER=3659_PSO,,
GEN=19_MEMBER=3763_PSO,GEN=12_MEMBER=2371_PSO,,
GEN=19_MEMBER=3765_PSO,GEN=16_MEMBER=3177_PSO,,
GEN=19_MEMBER=3767_PSO,GEN=6_MEMBER=1261_PSO,,
GEN=19_MEMBER=3769_PSO,GEN=13_MEMBER=2695_PSO,,
GEN=19_MEMBER=3771_PSO,GEN=18_MEMBER=3553_PSO,,
GEN=19_MEMBER=3773_PSO,GEN=15_MEMBER=3067_PSO,,
GEN=19_MEMBER=3775_PSO,GEN=17_MEMBER=3409_PSO,,
GEN=19_MEMBER=3777_PSO,GEN=9_MEMBER=1869_PSO,,
GEN=19_MEMBER=3779_PSO,GEN=9_MEMBER=1855_PSO,,
GEN=19_MEMBER=3781_PSO,GEN=12_MEMBER=2493_PSO,,
GEN=19_MEMBER=3783_PSO,GEN=15_MEMBER=3011_PSO,,
GEN=19_MEMBER=3785_PSO,GEN=15_MEMBER=2959_PSO,,
GEN=19_MEMBER=3787_PSO,GEN=15_MEMBER=3037_PSO,,
GEN=19_MEMBER=3789_PSO,GEN=15_MEMBER=3023_PSO,,
GEN=19_MEMBER=3791_PSO,GEN=18_MEMBER=3695_PSO,,
GEN=19_MEMBER=3793_PSO,GEN=14_MEMBER=2773_PSO,,
GEN=19_MEMBER=3795_PSO,GEN=16_MEMBER=3253_PSO,,
GEN=19_MEMBER=3797_PSO,GEN=9_MEMBER=1871_PSO,,
GEN=19_MEMBER=3799_PSO,GEN=11_MEMBER=2261_PSO,,
GEN=19_MEMBER=3801_PSO,GEN=15_MEMBER=3039_PSO,,
GEN=19_MEMBER=3803_PSO,GEN=18_MEMBER=3623_PSO,,
GEN=19_MEMBER=3805_PSO,GEN=15_MEMBER=3055_PSO,,
GEN=19_MEMBER=3807_PSO,GEN=14_MEMBER=2857_PSO,,
GEN=19_MEMBER=3809_PSO,GEN=16_MEMBER=3191_PSO,,
GEN=19_MEMBER=3811_PSO,GEN=15_MEMBER=3005_PSO,,
GEN=19_MEMBER=3813_PSO,GEN=18_MEMBER=3671_PSO,,
GEN=19_MEMBER=3815_PSO,GEN=18_MEMBER=3603_PSO,,
GEN=19_MEMBER=3817_PSO,GEN=6_MEMBER=1237_PSO,,
GEN=19_MEMBER=3819_PSO,GEN=18_MEMBER=3519_PSO,,
GEN=19_MEMBER=3821_PSO,GEN=18_MEMBER=3683_PSO,,
GEN=19_MEMBER=3823_PSO,GEN=18_MEMBER=3545_PSO,,
GEN=19_MEMBER=3825_PSO,GEN=8_MEMBER=1633_PSO,,
GEN=19_MEMBER=3827_PSO,GEN=5_MEMBER=941_PSO,,
GEN=19_MEMBER=3829_PSO,GEN=17_MEMBER=3397_PSO,,
GEN=19_MEMBER=3831_PSO,GEN=17_MEMBER=3451_PSO,,
GEN=19_MEMBER=3833_PSO,GEN=16_MEMBER=3175_PSO,,
GEN=19_MEMBER=3835_PSO,GEN=6_MEMBER=1189_PSO,,
GEN=19_MEMBER=3837_PSO,GEN=18_MEMBER=3561_PSO,,
GEN=19_MEMBER=3839_PSO,GEN=17_MEMBER=3471_PSO,,
GEN=19_MEMBER=3841_PSO,GEN=18_MEMBER=3615_PSO,,
GEN=19_MEMBER=3843_PSO,GEN=17_MEMBER=3411_PSO,,
GEN=19_MEMBER=3845_PSO,GEN=14_MEMBER=2861_PSO,,
GEN=19_MEMBER=3847_PSO,GEN=17_MEMBER=3395_PSO,,
GEN=19_MEMBER=3849_PSO,GEN=18_MEMBER=3513_PSO,,
GEN=19_MEMBER=3851_PSO,GEN=14_MEMBER=2823_PSO,,
GEN=19_MEMBER=3853_PSO,GEN=11_MEMBER=2275_PSO,,
GEN=19_MEMBER=3855_PSO,GEN=14_MEMBER=2777_PSO,,
GEN=19_MEMBER=3857_PSO,GEN=16_MEMBER=3133_PSO,,
GEN=19_MEMBER=3859_PSO,GEN=17_MEMBER=3433_PSO,,
GEN=19_MEMBER=3861_PSO,GEN=16_MEMBER=3181_PSO,,
GEN=19_MEMBER=3863_PSO,GEN=18_MEMBER=3609_PSO,,
GEN=19_MEMBER=3865_PSO,GEN=2_MEMBER=479_PSO,,
GEN=19_MEMBER=3867_PSO,GEN=18_MEMBER=3501_PSO,,
GEN=19_MEMBER=3869_PSO,GEN=18_MEMBER=3645_PSO,,
GEN=19_MEMBER=3871_PSO,GEN=17_MEMBER=3417_PSO,,
GEN=19_MEMBER=3873_PSO,GEN=11_MEMBER=2207_PSO,,
GEN=19_MEMBER=3875_PSO,GEN=14_MEMBER=2815_PSO,,
GEN=19_MEMBER=3877_PSO,GEN=16_MEMBER=3279_PSO,,
GEN=19_MEMBER=3879_PSO,GEN=16_MEMBER=3267_PSO,,
GEN=19_MEMBER=3881_PSO,GEN=18_MEMBER=3661_PSO,,
GEN=19_MEMBER=3883_PSO,GEN=18_MEMBER=3675_PSO,,
GEN=19_MEMBER=3885_PSO,GEN=18_MEMBER=3527_PSO,,
GEN=19_MEMBER=3887_PSO,GEN=17_MEMBER=3353_PSO,,
GEN=19_MEMBER=3889_PSO,GEN=18_MEMBER=3619_PSO,,
GEN=19_MEMBER=3891_PSO,GEN=17_MEMBER=3351_PSO,,
GEN=19_MEMBER=3893_PSO,GEN=16_MEMBER=3135_PSO,,
GEN=19_MEMBER=3895_PSO,GEN=15_MEMBER=3031_PSO,,
GEN=19_MEMBER=3897_PSO,GEN=18_MEMBER=3665_PSO,,
GEN=19_MEMBER=3899_PSO,GEN=17_MEMBER=3321_PSO,,
GEN=20_MEMBER=3901_PSO,GEN=19_MEMBER=3889_PSO,,
GEN=20_MEMBER=3903_PSO,GEN=17_MEMBER=3429_PSO,,
GEN=20_MEMBER=3905_PSO,GEN=19_MEMBER=3821_PSO,,
GEN=20_MEMBER=3907_PSO,GEN=13_MEMBER=2595_PSO,,
GEN=20_MEMBER=3909_PSO,GEN=18_MEMBER=3639_PSO,,
GEN=20_MEMBER=3911_PSO,GEN=18_MEMBER=3641_PSO,,
GEN=20_MEMBER=3913_PSO,GEN=14_MEMBER=2811_PSO,,
GEN=20_MEMBER=3915_PSO,GEN=19_MEMBER=3841_PSO,,
GEN=20_MEMBER=3917_PSO,GEN=19_MEMBER=3869_PSO,,
GEN=20_MEMBER=3919_PSO,GEN=16_MEMBER=3257_PSO,,
GEN=20_MEMBER=3921_PSO,GEN=12_MEMBER=2449_PSO,,
GEN=20_MEMBER=3923_PSO,GEN=15_MEMBER=3017_PSO,,
GEN=20_MEMBER=3925_PSO,GEN=19_MEMBER=3849_PSO,,
GEN=20_MEMBER=3927_PSO,GEN=19_MEMBER=3899_PSO,,
GEN=20_MEMBER=3929_PSO,GEN=17_MEMBER=3427_PSO,,
GEN=20_MEMBER=3931_PSO,GEN=16_MEMBER=3243_PSO,,
GEN=20_MEMBER=3933_PSO,GEN=16_MEMBER=3245_PSO,,
GEN=20_MEMBER=3935_PSO,GEN=18_MEMBER=3593_PSO,,
GEN=20_MEMBER=3937_PSO,GEN=17_MEMBER=3415_PSO,,
GEN=20_MEMBER=3939_PSO,GEN=16_MEMBER=3265_PSO,,
GEN=20_MEMBER=3941_PSO,GEN=16_MEMBER=3295_PSO,,
GEN=20_MEMBER=3943_PSO,GEN=15_MEMBER=3019_PSO,,
GEN=20_MEMBER=3945_PSO,GEN=16_MEMBER=3189_PSO,,
GEN=20_MEMBER=3947_PSO,GEN=16_MEMBER=3287_PSO,,
GEN=20_MEMBER=3949_PSO,GEN=17_MEMBER=3497_PSO,,
GEN=20_MEMBER=3951_PSO,GEN=18_MEMBER=3617_PSO,,
GEN=20_MEMBER=3953_PSO,GEN=15_MEMBER=3079_PSO,,
GEN=20_MEMBER=3955_PSO,GEN=15_MEMBER=3029_PSO,,
GEN=20_MEMBER=3957_PSO,GEN=19_MEMBER=3823_PSO,,
GEN=20_MEMBER=3959_PSO,GEN=18_MEMBER=3633_PSO,,
GEN=20_MEMBER=3961_PSO,GEN=18_MEMBER=3631_PSO,,
GEN=20_MEMBER=3963_PSO,GEN=16_MEMBER=3269_PSO,,
GEN=20_MEMBER=3965_PSO,GEN=18_MEMBER=3607_PSO,,
GEN=20_MEMBER=3967_PSO,GEN=18_MEMBER=3689_PSO,,
GEN=20_MEMBER=3969_PSO,GEN=19_MEMBER=3895_PSO,,
GEN=20_MEMBER=3971_PSO,GEN=18_MEMBER=3637_PSO,,
GEN=20_MEMBER=3973_PSO,GEN=14_MEMBER=2877_PSO,,
GEN=20_MEMBER=3975_PSO,GEN=19_MEMBER=3857_PSO,,
GEN=20_MEMBER=3977_PSO,GEN=15_MEMBER=3077_PSO,,
GEN=20_MEMBER=3979_PSO,GEN=18_MEMBER=3659_PSO,,
GEN=20_MEMBER=3981_PSO,GEN=19_MEMBER=3829_PSO,,
GEN=20_MEMBER=3983_PSO,GEN=12_MEMBER=2371_PSO,,
GEN=20_MEMBER=3985_PSO,GEN=16_MEMBER=3177_PSO,,
GEN=20_MEMBER=3987_PSO,GEN=6_MEMBER=1261_PSO,,
GEN=20_MEMBER=3989_PSO,GEN=19_MEMBER=3751_PSO,,
GEN=20_MEMBER=3991_PSO,GEN=19_MEMBER=3887_PSO,,
GEN=20_MEMBER=3993_PSO,GEN=13_MEMBER=2695_PSO,,
GEN=20_MEMBER=3995_PSO,GEN=18_MEMBER=3553_PSO,,
GEN=20_MEMBER=3997_PSO,GEN=15_MEMBER=3067_PSO,,
GEN=20_MEMBER=3999_PSO,GEN=19_MEMBER=3745_PSO,,
GEN=20_MEMBER=4001_PSO,GEN=19_MEMBER=3867_PSO,,
GEN=20_MEMBER=4003_PSO,GEN=19_MEMBER=3771_PSO,,
GEN=20_MEMBER=4005_PSO,GEN=19_MEMBER=3837_PSO,,
GEN=20_MEMBER=4007_PSO,GEN=17_MEMBER=3409_PSO,,
GEN=20_MEMBER=4009_PSO,GEN=9_MEMBER=1869_PSO,,
GEN=20_MEMBER=4011_PSO,GEN=9_MEMBER=1855_PSO,,
GEN=20_MEMBER=4013_PSO,GEN=19_MEMBER=3815_PSO,,
GEN=20_MEMBER=4015_PSO,GEN=19_MEMBER=3723_PSO,,
GEN=20_MEMBER=4017_PSO,GEN=19_MEMBER=3863_PSO,,
GEN=20_MEMBER=4019_PSO,GEN=12_MEMBER=2493_PSO,,
GEN=20_MEMBER=4021_PSO,GEN=15_MEMBER=3011_PSO,,
GEN=20_MEMBER=4023_PSO,GEN=19_MEMBER=3761_PSO,,
GEN=20_MEMBER=4025_PSO,GEN=19_MEMBER=3897_PSO,,
GEN=20_MEMBER=4027_PSO,GEN=15_MEMBER=2959_PSO,,
GEN=20_MEMBER=4029_PSO,GEN=15_MEMBER=3037_PSO,,
GEN=20_MEMBER=4031_PSO,GEN=15_MEMBER=3023_PSO,,
GEN=20_MEMBER=4033_PSO,GEN=18_MEMBER=3695_PSO,,
GEN=20_MEMBER=4035_PSO,GEN=14_MEMBER=2773_PSO,,
GEN=20_MEMBER=4037_PSO,GEN=16_MEMBER=3253_PSO,,
GEN=20_MEMBER=4039_PSO,GEN=9_MEMBER=1871_PSO,,
GEN=20_MEMBER=4041_PSO,GEN=19_MEMBER=3739_PSO,,
GEN=20_MEMBER=4043_PSO,GEN=11_MEMBER=2261_PSO,,
GEN=20_MEMBER=4045_PSO,GEN=15_MEMBER=3039_PSO,,
GEN=20_MEMBER=4047_PSO,GEN=18_MEMBER=3623_PSO,,
GEN=20_MEMBER=4049_PSO,GEN=15_MEMBER=3055_PSO,,
GEN=20_MEMBER=4051_PSO,GEN=14_MEMBER=2857_PSO,,
GEN=20_MEMBER=4053_PSO,GEN=19_MEMBER=3871_PSO,,
GEN=20_MEMBER=4055_PSO,GEN=16_MEMBER=3191_PSO,,
GEN=20_MEMBER=4057_PSO,GEN=15_MEMBER=3005_PSO,,
GEN=20_MEMBER=4059_PSO,GEN=18_MEMBER=3671_PSO,,
GEN=20_MEMBER=4061_PSO,GEN=18_MEMBER=3603_PSO,,
GEN=20_MEMBER=4063_PSO,GEN=6_MEMBER=1237_PSO,,
GEN=20_MEMBER=4065_PSO,GEN=18_MEMBER=3519_PSO,,
GEN=20_MEMBER=4067_PSO,GEN=19_MEMBER=3847_PSO,,
GEN=20_MEMBER=4069_PSO,GEN=18_MEMBER=3683_PSO,,
GEN=20_MEMBER=4071_PSO,GEN=18_MEMBER=3545_PSO,,
GEN=20_MEMBER=4073_PSO,GEN=8_MEMBER=1633_PSO,,
GEN=20_MEMBER=4075_PSO,GEN=19_MEMBER=3725_PSO,,
GEN=20_MEMBER=4077_PSO,GEN=5_MEMBER=941_PSO,,
GEN=20_MEMBER=4079_PSO,GEN=17_MEMBER=3397_PSO,,
GEN=20_MEMBER=4081_PSO,GEN=17_MEMBER=3451_PSO,,
GEN=20_MEMBER=4083_PSO,GEN=19_MEMBER=3705_PSO,,
GEN=20_MEMBER=4085_PSO,GEN=19_MEMBER=3803_PSO,,
GEN=20_MEMBER=4087_PSO,GEN=19_MEMBER=3775_PSO,,
GEN=20_MEMBER=4089_PSO,GEN=16_MEMBER=3175_PSO,,
GEN=20_MEMBER=4091_PSO,GEN=6_MEMBER=1189_PSO,,
GEN=20_MEMBER=4093_PSO,GEN=18_MEMBER=3561_PSO,,
GEN=20_MEMBER=4095_PSO,GEN=17_MEMBER=3471_PSO,,
GEN=20_MEMBER=4097_PSO,GEN=19_MEMBER=3717_PSO,,
GEN=20_MEMBER=4099_PSO,GEN=18_MEMBER=3615_PSO,,
GEN=21_MEMBER=4101_PSO,GEN=20_MEMBER=4065_PSO,,
GEN=21_MEMBER=4103_PSO,GEN=19_MEMBER=3889_PSO,,
GEN=21_MEMBER=4105_PSO,GEN=20_MEMBER=4007_PSO,,
GEN=21_MEMBER=4107_PSO,GEN=17_MEMBER=3429_PSO,,
GEN=21_MEMBER=4109_PSO,GEN=19_MEMBER=3821_PSO,,
GEN=21_MEMBER=4111_PSO,GEN=13_MEMBER=2595_PSO,,
GEN=21_MEMBER=4113_PSO,GEN=18_MEMBER=3639_PSO,,
GEN=21_MEMBER=4115_PSO,GEN=18_MEMBER=3641_PSO,,
GEN=21_MEMBER=4117_PSO,GEN=14_MEMBER=2811_PSO,,
GEN=21_MEMBER=4119_PSO,GEN=20_MEMBER=4053_PSO,,
GEN=21_MEMBER=4121_PSO,GEN=19_MEMBER=3841_PSO,,
GEN=21_MEMBER=4123_PSO,GEN=19_MEMBER=3869_PSO,,
GEN=21_MEMBER=4125_PSO,GEN=16_MEMBER=3257_PSO,,
GEN=21_MEMBER=4127_PSO,GEN=12_MEMBER=2449_PSO,,
GEN=21_MEMBER=4129_PSO,GEN=15_MEMBER=3017_PSO,,
GEN=21_MEMBER=4131_PSO,GEN=20_MEMBER=4025_PSO,,
GEN=21_MEMBER=4133_PSO,GEN=19_MEMBER=3849_PSO,,
GEN=21_MEMBER=4135_PSO,GEN=19_MEMBER=3899_PSO,,
GEN=21_MEMBER=4137_PSO,GEN=20_MEMBER=4013_PSO,,
GEN=21_MEMBER=4139_PSO,GEN=17_MEMBER=3427_PSO,,
GEN=21_MEMBER=4141_PSO,GEN=16_MEMBER=3243_PSO,,
GEN=21_MEMBER=4143_PSO,GEN=16_MEMBER=3245_PSO,,
GEN=21_MEMBER=4145_PSO,GEN=18_MEMBER=3593_PSO,,
GEN=21_MEMBER=4147_PSO,GEN=17_MEMBER=3415_PSO,,
GEN=21_MEMBER=4149_PSO,GEN=16_MEMBER=3265_PSO,,
GEN=21_MEMBER=4151_PSO,GEN=20_MEMBER=4093_PSO,,
GEN=21_MEMBER=4153_PSO,GEN=20_MEMBER=3999_PSO,,
GEN=21_MEMBER=4155_PSO,GEN=16_MEMBER=3295_PSO,,
GEN=21_MEMBER=4157_PSO,GEN=15_MEMBER=3019_PSO,,
GEN=21_MEMBER=4159_PSO,GEN=16_MEMBER=3189_PSO,,
GEN=21_MEMBER=4161_PSO,GEN=16_MEMBER=3287_PSO,,
GEN=21_MEMBER=4163_PSO,GEN=17_MEMBER=3497_PSO,,
GEN=21_MEMBER=4165_PSO,GEN=18_MEMBER=3617_PSO,,
GEN=21_MEMBER=4167_PSO,GEN=20_MEMBER=4003_PSO,,
GEN=21_MEMBER=4169_PSO,GEN=15_MEMBER=3079_PSO,,
GEN=21_MEMBER=4171_PSO,GEN=15_MEMBER=3029_PSO,,
GEN=21_MEMBER=4173_PSO,GEN=20_MEMBER=4047_PSO,,
GEN=21_MEMBER=4175_PSO,GEN=20_MEMBER=3981_PSO,,
GEN=21_MEMBER=4177_PSO,GEN=20_MEMBER=3965_PSO,,
GEN=21_MEMBER=4179_PSO,GEN=20_MEMBER=3975_PSO,,
GEN=21_MEMBER=4181_PSO,GEN=19_MEMBER=3823_PSO,,
GEN=21_MEMBER=4183_PSO,GEN=20_MEMBER=4067_PSO,,
GEN=21_MEMBER=4185_PSO,GEN=18_MEMBER=3633_PSO,,
GEN=21_MEMBER=4187_PSO,GEN=20_MEMBER=4015_PSO,,
GEN=21_MEMBER=4189_PSO,GEN=18_MEMBER=3631_PSO,,
